CO_IES|NO_IES|CO_CATEGORIA_ADMINISTRATIVA|DS_CATEGORIA_ADMINISTRATIVA|CO_ORGANIZACAO_ACADEMICA|DS_ORGANIZACAO_ACADEMICA|CO_CURSO|NO_CURSO|CO_OCDE|NO_OCDE|CO_OCDE_AREA_GERAL|NO_AREA_GERAL|CO_OCDE_AREA_ESPECIFICA|NO_AREA_ESPECIFICA|CO_OCDE_AREA_DETALHADA|NO_AREA_DETALHADA|CO_GRAU_ACADEMICO|CO_MODALIDADE_ENSINO|CO_NIVEL_ACADEMICO|IN_GRATUITO|TP_ATRIBUTO_INGRESSO|CO_LOCAL_OFERTA_IES|CO_MUNICIPIO_CURSO|NO_MUNICIPIO_CURSO|CO_UF_CURSO|SGL_UF_CURSO|NO_REGIAO_CURSO|NU_CARGA_HORARIA|DT_INICIO_FUNCIONAMENTO|DT_AUTORIZACAO_CURSO|IN_AJUDA_DEFICIENTE|IN_MATERIAL_DIGITAL|IN_MATERIAL_IMPRESSO|IN_MATERIAL_AUDIO|IN_MATERIAL_BRAILLE|IN_DISCIPLINA_LIBRAS|IN_GUIA_INTERPRETE|IN_MATERIAL_LIBRAS|IN_SINTESE_VOZ|IN_TRADUTOR_LIBRAS|IN_INTEGRAL_CURSO|IN_MATUTINO_CURSO|IN_NOTURNO_CURSO|IN_VESPERTINO_CURSO|NU_PERC_CARGA_HOR_DISTANCIA|NU_INTEGRALIZACAO_MATUTINO|NU_INTEGRALIZACAO_VESPERTINO|NU_INTEGRALIZACAO_NOTURNO|NU_INTEGRALIZACAO_INTEGRAL|IN_OFERECE_DISC_DISTANCIA|IN_UTILIZA_LABORATORIO|QT_INSCRITOS_ANO_EAD|QT_VAGAS_ANUAL_EAD|QT_VAGAS_INTEGRAL_PRES|QT_VAGAS_MATUTINO_PRES|QT_VAGAS_NOTURNO_PRES|QT_VAGAS_VESPERTINO_PRES|QT_INSCRITOS_MATUTINO_PRES|QT_INSCRITOS_VESPERTINO_PRES|QT_INSCRITOS_NOTURNO_PRES|QT_INSCRITOS_INTEGRAL_PRES|QT_MATRICULA_CURSO|QT_CONCLUINTE_CURSO|QT_INGRESSO_CURSO|QT_INGRESSO_PROCESSO_SELETIVO|QT_INGRESSO_OUTRA_FORMA
374|CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS|5|Privada sem fins lucrativos|2|Centro Universitário|123198|FARMÁCIA|727F01|Farmácia|7|Saúde e bem estar social|72|Saúde|727|Farmácia|1|1|1|0|0|708152|3550308|SAO PAULO|35|SP|Sudeste|3900|03AUG2009:00:00:00||0||||||||||0|1|1|0||8||8||0|0||||0|0||0||0||0|0|0|0|0
457|UNIVERSIDADE BANDEIRANTE DE SÃO PAULO|4|Privada com fins lucrativos|1|Universidade|103040|SECRETARIADO|346S01|Secretariado|3|Ciências sociais, negócios e direito|34|Comércio e administração|346|Secretariado e trabalhos de escritório|3|1|1|0|0|1787|3550308|SAO PAULO|35|SP|Sudeste|1640|05FEB2007:00:00:00||1|0|0|1|1|1|0|0|1|1|0|0|1|0|20|||4||1|1|||||0||||0||17|17|0|0|0
1295|FACULDADE MORUMBI SUL|4|Privada com fins lucrativos|3|Faculdade|95585|GESTÃO DE RECURSOS HUMANOS|345G09|Gestão de pessoal / recursos humanos|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|3|1|1|0|0|658381|3550308|SAO PAULO|35|SP|Sudeste|1600|01FEB2007:00:00:00||1|0|0|0|0|1|0|0|0|0|0|0|1|0||||4||0|1|||||50||||20||27|15|12|12|0
457|UNIVERSIDADE BANDEIRANTE DE SÃO PAULO|4|Privada com fins lucrativos|1|Universidade|55103|EDUCAÇÃO FÍSICA|146F15|Formação de professor de educação física|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|2|1|1|0|0|1787|3550308|SAO PAULO|35|SP|Sudeste|3164|18FEB2002:00:00:00||1|0|0|1|1|1|0|0|1|1|0|1|1|0|20|6||6||1|1||||90|90||277||311||5|1|0|0|0
793|Centro Universitário Estácio Radial de São Paulo - Estácio UNIRADIAL|4|Privada com fins lucrativos|2|Centro Universitário|111742|ADMINISTRAÇÃO|345A01|Administração|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|1|1|1|0|0|25758|3550308|SAO PAULO|35|SP|Sudeste|3000|28JUL2008:00:00:00||1|0|1|0|0|1|1|1|1|1|0|0|1|0|20|||8||1|1|||||300||||156||216|1|128|37|91
457|UNIVERSIDADE BANDEIRANTE DE SÃO PAULO|4|Privada com fins lucrativos|1|Universidade|91071|GESTÃO DE SEGURANÇA PRIVADA|345G26|Gestão da segurança|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|3|1|1|0|0|1216|3550308|SAO PAULO|35|SP|Sudeste|1640|06FEB2006:00:00:00||1|0|0|1|1|1|0|0|1|1|0|1|1|0|20|4||4||1|1||||0|90||0||207||177|64|71|68|3
1295|FACULDADE MORUMBI SUL|4|Privada com fins lucrativos|3|Faculdade|51895|GESTÃO DA QUALIDADE|345G10|Gestão de qualidade|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|3|1|1|0|0|658381|3550308|SAO PAULO|35|SP|Sudeste|1600|01FEB2003:00:00:00||1|0|0|1|0|0|0|0|0|0|0|0|1|0||||4||0|1|||||50||||15||22|16|2|2|0
456|CENTRO UNIVERSITÁRIO SANT´ANNA|5|Privada sem fins lucrativos|2|Centro Universitário|26407|RELAÇÕES PÚBLICAS - RELAÇÕES PÚBLICAS|342R01|Relações públicas|3|Ciências sociais, negócios e direito|34|Comércio e administração|342|Marketing e publicidade|1|1|1|0|0|657908|3550308|SAO PAULO|35|SP|Sudeste|3040|12FEB1996:00:00:00||1|0|1|0|0|1|0|0|0|1|0|1|1|0|11|8||8||1|1||||70|70||28||90||120|35|28|28|0
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|107383|PEDAGOGIA|142P01|Pedagogia|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|2|1|1|0|0|657833|3550308|SAO PAULO|35|SP|Sudeste|3660|29MAY1972:00:00:00||1|0|0|0|0|1|1|1|0|1|0|1|1|0|16|6||6||1|1||||140|630||271||1338||1251|402|817|478|339
457|UNIVERSIDADE BANDEIRANTE DE SÃO PAULO|4|Privada com fins lucrativos|1|Universidade|89979|GESTÃO AMBIENTAL|850G01|Gestão ambiental|8|Serviços|85|Proteção ambiental|850|Proteção ambiental (cursos gerais)|3|1|1|0|0|1216|3550308|SAO PAULO|35|SP|Sudeste|1640|06FEB2006:00:00:00||1|0|0|1|1|1|0|0|1|1|0|0|1|0|20|||4||1|0|||||0||||0||40|14|0|0|0
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|107370|GESTÃO COMERCIAL|345G16|Gestão de comercio|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|3|1|1|0|0|657833|3550308|SAO PAULO|35|SP|Sudeste|2080|05FEB2007:00:00:00||1|0|0|0|0|1|1|1|0|1|0|1|1|0||4||4||0|1||||70|140||79||290||278|40|204|177|27
457|UNIVERSIDADE BANDEIRANTE DE SÃO PAULO|4|Privada com fins lucrativos|1|Universidade|55063|PROCESSAMENTO DE DADOS|483A02|Análise e Desenvolvimento de Sistemas (Tecnólogo)|4|Ciências, matemática e computação|48|Computação|483|Processamento da informação|3|1|1|0|0|1787|3550308|SAO PAULO|35|SP|Sudeste|2380|18FEB2002:00:00:00||1|0|0|1|1|1|0|0|1|1|0|1|1|0|20|6||6||1|1||||0|0||0||0||96|21|0|0|0
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|103257|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|483A02|Análise e Desenvolvimento de Sistemas (Tecnólogo)|4|Ciências, matemática e computação|48|Computação|483|Processamento da informação|3|1|1|0|0|1801|3550308|SAO PAULO|35|SP|Sudeste|2600|05FEB2007:00:00:00||1|0|0|0|0|1|1|1|0|1|0|1|1|0||5||5||0|1||||140|350||548||592||930|169|656|580|76
457|UNIVERSIDADE BANDEIRANTE DE SÃO PAULO|4|Privada com fins lucrativos|1|Universidade|89970|DESIGN|214D05|Design|2|Humanidades e artes|21|Artes|214|Design e estilismo|1|1|1|0|0|1217|3550308|SAO PAULO|35|SP|Sudeste|3040|06FEB2006:00:00:00||1|0|0|1|1|1|0|0|1|1|0|0|1|0|20|||8||1|1|||||0||||0||64|20|1|1|0
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|102210|REDES DE COMPUTADORES|481A01|Administração de redes|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|3|1|1|0|0|1801|3550308|SAO PAULO|35|SP|Sudeste|2600|05FEB2007:00:00:00||1|0|0|0|0|1|1|1|0|1|0|1|1|0||5||5||0|1||||140|210||361||452||654|138|403|353|50
3985|CENTRO UNIVERSITÁRIO SENAC|5|Privada sem fins lucrativos|2|Centro Universitário|18818|CIÊNCIA DA COMPUTAÇÃO|481C01|Ciência da computação|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|1|1|1|0|0|659695|3550308|SAO PAULO|35|SP|Sudeste|3204|01JUL1999:00:00:00||1|1|1|1|1|1|0|1|1|1|0|1|1|0|20|8||8||1|1||||50|50||0||61||78|13|45|40|5
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|1138904|ENGENHARIA MECÂNICA|521E05|Engenharia mecânica|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|521|Engenharia mecânica e metalurgia (trabalhos com metais)|1|1|1|0|0|657833|3550308|SAO PAULO|35|SP|Sudeste|4268|||1|0|0|0|0|1|1|1|0|1|0|1|1|0||10||10||0|1||||70|210||128||368||187|0|267|252|15
457|UNIVERSIDADE BANDEIRANTE DE SÃO PAULO|4|Privada com fins lucrativos|1|Universidade|89961|GESTÃO DE SEGURANÇA PRIVADA|345G26|Gestão da segurança|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|3|1|1|0|0|1004243|3550308|SAO PAULO|35|SP|Sudeste|1640|06FEB2006:00:00:00||1|0|0|1|1|1|0|0|1|1|0|0|1|0|20|||4||1|1|||||0||||0||15|10|3|3|0
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|1138902|ENGENHARIA MECÂNICA|521E05|Engenharia mecânica|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|521|Engenharia mecânica e metalurgia (trabalhos com metais)|1|1|1|0|0|1801|3550308|SAO PAULO|35|SP|Sudeste|4268|||1|0|0|0|0|1|1|1|0|1|0|1|1|0||10||10||0|1||||70|210||130||489||190|0|295|282|13
457|UNIVERSIDADE BANDEIRANTE DE SÃO PAULO|4|Privada com fins lucrativos|1|Universidade|55055|MATEMÁTICA|145F18|Formação de professor de matemática|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|2|1|1|0|0|1787|3550308|SAO PAULO|35|SP|Sudeste|3164|18FEB2002:00:00:00||1|0|0|1|1|1|0|0|1|1|0|0|1|0|20|||6||1|1|||||90||||400||148|34|26|16|10
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|1134620|QUÍMICA|145F21|Formação de professor de química|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|2|1|1|0|0|1801|3550308|SAO PAULO|35|SP|Sudeste|2814|||1|0|0|0|0|1|1|1|0|1|0|1|1|0|2|6||6||1|1||||70|70||0||220||45|0|76|72|4
417|UNIVERSIDADE CIDADE DE SÃO PAULO|4|Privada com fins lucrativos|1|Universidade|97346|GESTÃO DA TECNOLOGIA DA INFORMAÇÃO|481T01|Tecnologia da informação|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|3|1|1|0|0|1002328|3550308|SAO PAULO|35|SP|Sudeste|2000|05FEB2007:00:00:00||1|1|1|1|1|1|1|1|1|1|0|0|1|0||||5||0|1|||||120||||119||120|27|47|45|2
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|1134619|CIÊNCIAS SOCIAIS|145F24|Formação de professor de sociologia|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|2|1|1|0|0|1801|3550308|SAO PAULO|35|SP|Sudeste|3192|||1|0|0|0|0|1|1|1|0|1|0|1|1|0||6||6||0|1||||70|210||222||68||162|0|97|95|2
456|CENTRO UNIVERSITÁRIO SANT´ANNA|5|Privada sem fins lucrativos|2|Centro Universitário|23585|JORNALISMO - JORNALISMO|321J01|Jornalismo|3|Ciências sociais, negócios e direito|32|Jornalismo e informação|321|Jornalismo e reportagem|1|1|1|0|0|657908|3550308|SAO PAULO|35|SP|Sudeste|3040|09AUG1998:00:00:00||1|0|1|0|0|1|0|0|0|1|0|1|1|0|11|8||8||1|1||||70|140||15||47||112|27|12|12|0
322|UNIVERSIDADE PAULISTA|5|Privada sem fins lucrativos|1|Universidade|99162|HOTELARIA|811H03|Hotelaria (Tecnólogo)|8|Serviços|81|Serviços pessoais|811|Hotelaria, restaurantes  e serviços de alimentação|3|1|1|0|0|2642|3550308|SAO PAULO|35|SP|Sudeste|1600|14FEB2006:00:00:00||1|1|1|1|1|1|0|1|1|1|0|0|1|0||||4||0|1|||||0||||0||12|12|4|4|0
417|UNIVERSIDADE CIDADE DE SÃO PAULO|4|Privada com fins lucrativos|1|Universidade|88332|MARKETING|342M02|Mercadologia (marketing)|3|Ciências sociais, negócios e direito|34|Comércio e administração|342|Marketing e publicidade|3|1|1|0|0|1002328|3550308|SAO PAULO|35|SP|Sudeste|1600|02FEB2005:00:00:00||1|1|1|1|1|1|1|1|1|1|0|0|1|0||||4||0|1|||||110||||260||194|66|91|90|1
22|UNIVERSIDADE PRESBITERIANA MACKENZIE|5|Privada sem fins lucrativos|1|Universidade|26099|LETRAS|145F15|Formação de professor de língua/literatura vernácula (português)|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|2|1|1|0|0|657684|3550308|SAO PAULO|35|SP|Sudeste|2750|06APR1994:00:00:00||1|1|1|1|1|1|0|0|1|0|0|0|0|1|||8|||0|1||||||0||0|||109|34|0|0|0
457|UNIVERSIDADE BANDEIRANTE DE SÃO PAULO|4|Privada com fins lucrativos|1|Universidade|55047|PUBLICIDADE E PROPAGANDA|342P02|Publicidade e propaganda|3|Ciências sociais, negócios e direito|34|Comércio e administração|342|Marketing e publicidade|1|1|1|0|0|1787|3550308|SAO PAULO|35|SP|Sudeste|3360|18FEB2002:00:00:00||1|0|0|1|1|1|0|0|1|1|0|0|1|0|20|||8||1|1|||||90||||259||137|27|37|27|10
793|Centro Universitário Estácio Radial de São Paulo - Estácio UNIRADIAL|4|Privada com fins lucrativos|2|Centro Universitário|111834|EDUCAÇÃO FÍSICA|146F15|Formação de professor de educação física|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|2|1|1|0|0|25761|3550308|SAO PAULO|35|SP|Sudeste|2800|28JUL2008:00:00:00||0||||||||||0|1|1|0||6||6||0|0||||0|0||0||0||44|0|18|10|8
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|66277|CIÊNCIAS ECONÔMICAS|314E02|Economia|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|314|Economia|1|1|1|0|0|1801|3550308|SAO PAULO|35|SP|Sudeste|3780|02MAR2001:00:00:00||1|0|0|0|0|1|1|1|0|1|0|0|1|0||||8||0|1|||||210||||335||298|61|127|100|27
1838|FACULDADES INTEGRADAS RIO BRANCO|5|Privada sem fins lucrativos|3|Faculdade|5000721|CIÊNCIAS ECONÔMICAS|314E02|Economia|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|314|Economia|1|1|1|0|0|658802|3550308|SAO PAULO|35|SP|Sudeste|3020|16FEB2009:00:00:00||1|1|0|0|0|0|0|0|0|1|0|0|1|0||||8||0|1|||||75||||41||23|0|10|8|2
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|112024|SEGURANÇA DA INFORMAÇÃO|483S01|Segurança da informação|4|Ciências, matemática e computação|48|Computação|483|Processamento da informação|3|1|1|0|0|25206|3550308|SAO PAULO|35|SP|Sudeste|2600|19FEB2008:00:00:00||1|0|0|0|0|1|1|1|0|1|0|1|1|0||5||5||0|1||||70|70||17||17||24|7|5|1|4
1838|FACULDADES INTEGRADAS RIO BRANCO|5|Privada sem fins lucrativos|3|Faculdade|116602|DESIGN|214D05|Design|2|Humanidades e artes|21|Artes|214|Design e estilismo|1|1|1|0|0|658802|3550308|SAO PAULO|35|SP|Sudeste|3350|02FEB2010:00:00:00||1|1|0|0|0|0|0|0|0|1|0|1|1|0||8||8||0|1||||60|60||11||40||12|0|17|17|0
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|66270|FISIOTERAPIA|726F01|Fisioterapia|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|1|1|1|0|0|1801|3550308|SAO PAULO|35|SP|Sudeste|4540|02MAR2001:00:00:00||1|0|0|0|0|1|1|1|0|1|0|1|1|0|17|8||8||1|1||||280|280||451||688||935|50|463|419|44
221|UNIVERSIDADE CRUZEIRO DO SUL|5|Privada sem fins lucrativos|1|Universidade|100459|QUÍMICA|145F21|Formação de professor de química|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|2|1|1|0|0|657790|3550308|SAO PAULO|35|SP|Sudeste|2800|05FEB2007:00:00:00||1|0|0|0|0|1|0|1|0|1|0|1|1|0|20|6||6||1|1||||0|90||0||111||151|30|67|61|6
457|UNIVERSIDADE BANDEIRANTE DE SÃO PAULO|4|Privada com fins lucrativos|1|Universidade|55039|ADMINISTRAÇÃO|345A01|Administração|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|1|1|1|0|0|1787|3550308|SAO PAULO|35|SP|Sudeste|3040|18FEB2002:00:00:00||1|0|0|1|1|1|0|0|1|1|0|1|1|0|20|8||8||1|1||||90|180||400||507||641|81|154|123|31
458|UNIVERSIDADE IBIRAPUERA|5|Privada sem fins lucrativos|1|Universidade|9535|PEDAGOGIA|142P01|Pedagogia|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|2|1|1|0|0|3507|3550308|SAO PAULO|35|SP|Sudeste|3200|01JUN1971:00:00:00||1|0|0|0|0|1|0|1|0|0|0|1|1|0|16|8||8||1|1||||160|320||39||219||200|71|127|127|0
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|66267|LETRAS - INGLÊS|145F14|Formação de professor de língua/literatura estrangeira moderna|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|2|1|1|0|0|1801|3550308|SAO PAULO|35|SP|Sudeste|2848|02MAR2001:00:00:00||1|0|0|0|0|1|1|1|0|1|0|1|1|0|5|6||6||1|1||||140|210||466||490||679|114|462|423|39
457|UNIVERSIDADE BANDEIRANTE DE SÃO PAULO|4|Privada com fins lucrativos|1|Universidade|116112|DIREITO|380D01|Direito|3|Ciências sociais, negócios e direito|38|Direito|380|Direito|1|1|1|0|0|30241|3550308|SAO PAULO|35|SP|Sudeste|4580|09FEB2009:00:00:00||1|0|0|1|1|1|0|0|1|1|0|1|1|0|20|10||10||1|1||||90|90||359||407||197|0|67|52|15
3985|CENTRO UNIVERSITÁRIO SENAC|5|Privada sem fins lucrativos|2|Centro Universitário|105286|REDES DE COMPUTADORES|481A01|Administração de redes|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|3|1|1|0|0|659695|3550308|SAO PAULO|35|SP|Sudeste|2016|01AUG2007:00:00:00||1|1|1|1|1|1|0|1|1|1|0|0|1|0||||5||0|1|||||100||||116||207|36|105|95|10
1385|FACULDADES INTEGRADAS IPEP|5|Privada sem fins lucrativos|3|Faculdade|22060|SISTEMAS DE INFORMAÇÃO|483S02|Sistemas de informação|4|Ciências, matemática e computação|48|Computação|483|Processamento da informação|1|1|1|0|0|1037367|3550308|SAO PAULO|35|SP|Sudeste|3200|01AUG2000:00:00:00||1|0|0|0|0|1|0|0|0|0|0|0|1|0||||8||0|1|||||150||||20||19|0|19|0|19
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|66256|NUTRIÇÃO|726N02|Nutrição|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|1|1|1|0|0|1801|3550308|SAO PAULO|35|SP|Sudeste|3690|02MAR2001:00:00:00||1|0|0|0|0|1|1|1|0|1|0|1|1|0||8||8||0|1||||280|210||462||672||1128|97|426|381|45
416|FACULDADE DE SÃO PAULO|5|Privada sem fins lucrativos|3|Faculdade|9585|HOTELARIA|811H02|Hotelaria|8|Serviços|81|Serviços pessoais|811|Hotelaria, restaurantes  e serviços de alimentação|3|1|1|0|0|657911|3550308|SAO PAULO|35|SP|Sudeste|1600|01JUL1981:00:00:00||1|0|0|0|0|1|0|0|0|0|0|0|1|0|20|||4||1|1|||||120||||62||64|30|9|9|0
415|FACULDADE DE CIÊNCIAS MÉDICAS DA SANTA CASA SÃO PAULO|5|Privada sem fins lucrativos|3|Faculdade|8554|MEDICINA|721M01|Medicina|7|Saúde e bem estar social|72|Saúde|721|Medicina|1|1|1|0|0|686839|3550308|SAO PAULO|35|SP|Sudeste|9448|20MAY1963:00:00:00||1|1|0|0|0|0|0|0|0|1|1|0|0|0|||||12|0|1|||100|||||||1352|645|96|116|116|0
1838|FACULDADES INTEGRADAS RIO BRANCO|5|Privada sem fins lucrativos|3|Faculdade|35993|COMUNICAÇÃO SOCIAL - JORNALISMO|321C02|Comunicação social (redação e conteúdo)|3|Ciências sociais, negócios e direito|32|Jornalismo e informação|321|Jornalismo e reportagem|1|1|1|0|0|658802|3550308|SAO PAULO|35|SP|Sudeste|2880|01FEB2000:00:00:00||1|1|0|0|0|0|0|0|0|1|0|1|1|0||8||8||0|1||||80|80||45||92||160|72|1|1|0
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|66246|ADMINISTRAÇÃO|345A01|Administração|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|1|1|1|0|0|1801|3550308|SAO PAULO|35|SP|Sudeste|3780|02MAR2001:00:00:00||1|0|0|0|0|1|1|1|0|1|0|1|1|0||8||8||0|1||||0|0||0||0||241|105|6|0|6
3985|CENTRO UNIVERSITÁRIO SENAC|5|Privada sem fins lucrativos|2|Centro Universitário|87006|DESIGN|214D05|Design|2|Humanidades e artes|21|Artes|214|Design e estilismo|1|1|1|0|0|659695|3550308|SAO PAULO|35|SP|Sudeste|3012|14FEB2005:00:00:00||1|1|1|1|1|1|0|1|1|1|0|1|0|0||8||||0|1||||50|||89||||165|33|41|34|7
3985|CENTRO UNIVERSITÁRIO SENAC|5|Privada sem fins lucrativos|2|Centro Universitário|86972|SISTEMAS DE INFORMAÇÃO|483S02|Sistemas de informação|4|Ciências, matemática e computação|48|Computação|483|Processamento da informação|1|1|1|0|0|659695|3550308|SAO PAULO|35|SP|Sudeste|3200|14FEB2004:00:00:00||1|1|1|1|1|1|0|1|1|1|0|0|1|0|19|||8||1|1|||||100||||138||303|48|105|89|16
2556|FIAM-FAAM - CENTRO UNIVERSITÁRIO|5|Privada sem fins lucrativos|2|Centro Universitário|26303|MÚSICA|212M02|Música|2|Humanidades e artes|21|Artes|212|Música e artes cênicas|1|1|1|0|0|702965|3550308|SAO PAULO|35|SP|Sudeste|2406|01MAR1972:00:00:00||1|1|1|0|0|1|0|0|0|1|0|1|0|0||8||||0|1||||50|||50||||42|7|15|13|2
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|66239|TURISMO|812T01|Turismo|8|Serviços|81|Serviços pessoais|812|Viagens, turismo e lazer|1|1|1|0|0|1801|3550308|SAO PAULO|35|SP|Sudeste|3010|02MAR2001:00:00:00||1|0|0|0|0|1|1|1|0|1|0|1|1|0||6||6||0|1||||210|140||476||496||599|109|395|360|35
203|UNIVERSIDADE SÃO JUDAS TADEU|4|Privada com fins lucrativos|1|Universidade|74714|ENGENHARIA DE COMPUTAÇÃO - ENGENHARIA DA COMPUTAÇÃO|523E04|Engenharia de computação|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|1|1|1|0|0|657779|3550308|SAO PAULO|35|SP|Sudeste|5344|21FEB1994:00:00:00||1|0|0|0|0|1|0|0|1|0|0|0|1|0||||12||0|1|||||0||||0||0|0|3|3|0
11807|FACULDADE DE TECNOLOGIA DO ISTITUTO EUROPEO DI DESIGN|5|Privada sem fins lucrativos|3|Faculdade|1025694|PRODUÇÃO MULTIMÍDIA|213P02|Produção de multimídia|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|3|1|1|0|0|133734|3550308|SAO PAULO|35|SP|Sudeste|2000|01FEB2010:00:00:00||1|1|0|0|0|0|0|0|0|1|0|1|1|1||6|6|6||0|1||||25|25|50|25|10|19||12|0|15|15|0
203|UNIVERSIDADE SÃO JUDAS TADEU|4|Privada com fins lucrativos|1|Universidade|39755|ENGENHARIA MECÂNICA|521E05|Engenharia mecânica|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|521|Engenharia mecânica e metalurgia (trabalhos com metais)|1|1|1|0|0|657779|3550308|SAO PAULO|35|SP|Sudeste|5264|19FEB1990:00:00:00||1|0|0|0|0|1|0|0|1|0|0|0|1|0||||12||0|1|||||0||||0||0|0|194|194|0
316|UNIVERSIDADE NOVE DE JULHO|5|Privada sem fins lucrativos|1|Universidade|66237|ADMINISTRAÇÃO DE RECURSOS HUMANOS|345G09|Gestão de pessoal / recursos humanos|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração||1|2|0|0|1801|3550308|SAO PAULO|35|SP|Sudeste|1760|02MAR2001:00:00:00||1|0|0|0|0|1|1|1|0|1|0|1|1|0||4||4||0|1||||910|840||2008||2078||2822|585|2247|2048|199
221|UNIVERSIDADE CRUZEIRO DO SUL|5|Privada sem fins lucrativos|1|Universidade|109370|MARKETING|342M02|Mercadologia (marketing)|3|Ciências sociais, negócios e direito|34|Comércio e administração|342|Marketing e publicidade|3|1|1|0|0|24522|3550308|SAO PAULO|35|SP|Sudeste|1600|11FEB2008:00:00:00||1|0|0|0|0|1|0|1|0|1|0|1|1|0|20|4||4||1|1||||90|90||5||20||9|8|1|1|0
456|CENTRO UNIVERSITÁRIO SANT´ANNA|5|Privada sem fins lucrativos|2|Centro Universitário|9470|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|483A02|Análise e Desenvolvimento de Sistemas (Tecnólogo)|4|Ciências, matemática e computação|48|Computação|483|Processamento da informação|3|1|1|0|0|657908|3550308|SAO PAULO|35|SP|Sudeste|2000|30JAN1993:00:00:00||1|0|1|0|0|1|0|0|0|1|0|1|1|0|18|5||5||1|1||||70|140||19||246||291|67|146|146|0
221|UNIVERSIDADE CRUZEIRO DO SUL|5|Privada sem fins lucrativos|1|Universidade|101461|DESIGN|214D05|Design|2|Humanidades e artes|21|Artes|214|Design e estilismo|1|1|1|0|0|1543|3550308|SAO PAULO|35|SP|Sudeste|2403|05FEB2007:00:00:00||1|0|0|0|0|1|0|1|0|1|0|0|1|0||||6||0|1|||||90||||101||47|9|0|0|0
