NU_ANO_CENSO|CO_IES|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_LOCAL_OFERTA|CO_UF|CO_MUNICIPIO|IN_CAPITAL|CO_CURSO|NO_CURSO|TP_SITUACAO|CO_CINE_ROTULO|TP_GRAU_ACADEMICO|TP_MODALIDADE_ENSINO|TP_NIVEL_ACADEMICO|IN_GRATUITO|TP_ATRIBUTO_INGRESSO|NU_CARGA_HORARIA|DT_INICIO_FUNCIONAMENTO|DT_AUTORIZACAO_CURSO|IN_AJUDA_DEFICIENTE|IN_MATERIAL_DIGITAL|IN_MATERIAL_AMPLIADO|IN_MATERIAL_TATIL|IN_MATERIAL_IMPRESSO|IN_MATERIAL_AUDIO|IN_MATERIAL_BRAILLE|IN_MATERIAL_LIBRAS|IN_DISCIPLINA_LIBRAS|IN_TRADUTOR_LIBRAS|IN_GUIA_INTERPRETE|IN_RECURSOS_COMUNICACAO|IN_RECURSOS_INFORMATICA|IN_INTEGRAL|IN_MATUTINO|IN_VESPERTINO|IN_NOTURNO|NU_INTEGRALIZACAO_INTEGRAL|NU_INTEGRALIZACAO_MATUTINO|NU_INTEGRALIZACAO_VESPERTINO|NU_INTEGRALIZACAO_NOTURNO|NU_INTEGRALIZACAO_EAD|IN_OFERECE_DISC_SEMI_PRES|NU_PERC_CARGA_SEMI_PRES|IN_POSSUI_LABORATORIO|QT_INSC_VAGA_NOVA_INTEGRAL|QT_INSC_VAGA_NOVA_MATUTINO|QT_INSC_VAGA_NOVA_VESPERTINO|QT_INSC_VAGA_NOVA_NOTURNO|QT_INSC_VAGA_NOVA_EAD|QT_INSC_VAGA_REMAN_INTEGRAL|QT_INSC_VAGA_REMAN_MATUTINO|QT_INSC_VAGA_REMAN_VESPERTINO|QT_INSC_VAGA_REMAN_NOTURNO|QT_INSC_VAGA_REMAN_EAD|QT_INSC_PROG_ESP_INTEGRAL|QT_INSC_PROG_ESP_MATUTINO|QT_INSC_PROG_ESP_VESPERTINO|QT_INSC_PROG_ESP_NOTURNO|QT_INSC_PROG_ESP_EAD|QT_INSC_PRINCIPAL_INTEGRAL|QT_INSC_PRINCIPAL_MATUTINO|QT_INSC_PRINCIPAL_VESPERTINO|QT_INSC_PRINCIPAL_NOTURNO|QT_INSC_PRINCIPAL_EAD|QT_INSC_OUTRA_VAGA_INTEGRAL|QT_INSC_OUTRA_VAGA_MATUTINO|QT_INSC_OUTRA_VAGA_VESPERTINO|QT_INSC_OUTRA_VAGA_NOTURNO|QT_INSC_OUTRA_VAGA_EAD|QT_INSC_ANUAL_INTEGRAL|QT_INSC_ANUAL_MATUTINO|QT_INSC_ANUAL_VESPERTINO|QT_INSC_ANUAL_NOTURNO|QT_INSC_ANUAL_EAD|QT_VAGAS_NOVAS_INTEGRAL|QT_VAGAS_NOVAS_MATUTINO|QT_VAGAS_NOVAS_VESPERTINO|QT_VAGAS_NOVAS_NOTURNO|QT_VAGAS_NOVAS_EAD|QT_VAGAS_REMAN_INTEGRAL|QT_VAGAS_REMAN_MATUTINO|QT_VAGAS_REMAN_VESPERTINO|QT_VAGAS_REMAN_NOTURNO|QT_VAGAS_REMAN_EAD|QT_VAGAS_PROG_ESP_INTEGRAL|QT_VAGAS_PROG_ESP_MATUTINO|QT_VAGAS_PROG_ESP_VESPERTINO|QT_VAGAS_PROG_ESP_NOTURNO|QT_VAGAS_PROG_ESP_EAD|QT_VAGAS_PRINCIPAL_INTEGRAL|QT_VAGAS_PRINCIPAL_MATUTINO|QT_VAGAS_PRINCIPAL_VESPERTINO|QT_VAGAS_PRINCIPAL_NOTURNO|QT_VAGAS_PRINCIPAL_EAD|QT_VAGAS_OUTRAS_INTEGRAL|QT_VAGAS_OUTRAS_MATUTINO|QT_VAGAS_OUTRAS_VESPERTINO|QT_VAGAS_OUTRAS_NOTURNO|QT_VAGAS_OUTRAS_EAD|QT_VAGAS_ANUAL_INTEGRAL|QT_VAGAS_ANUAL_MATUTINO|QT_VAGAS_ANUAL_VESPERTINO|QT_VAGAS_ANUAL_NOTURNO|QT_VAGAS_ANUAL_EAD|QT_MATRICULA_TOTAL|QT_CONCLUINTE_TOTAL|QT_INGRESSO_TOTAL|QT_INGRESSO_VAGA_NOVA|QT_INGRESSO_PROCESSO_SELETIVO|QT_VAGA_TOTAL|QT_INSCRITO_TOTAL
2019|277|5|2|||||1445214|ADMINISTRAÇÃO|1|0413A01|1|2|1|0|0|3224|||1|1|1|1|1|1|1|0|1|1|1|1|1|||||||||4.0|||1|||||19|||||2|||||0||||||||||||||||||||30|||||11|||||0||||||||||||||||20|0|21|19||41|21
2019|277|5|2|||||1445858|ADMINISTRAÇÃO|1|0413A01|1|2|1|0|0|3224|||1|1|1|1|1|1|1|0|1|1|1|1|1|||||||||4.0|||1|||||579|||||51|||||0||||||||||||||||||||360|||||222|||||0||||||||||||||||124|0|138|87||582|630
2019|277|5|2|||||1445860|CIÊNCIAS CONTÁBEIS|1|0411C01|1|2|1|0|0|3200|||1|1|1|1|1|1|1|0|1|1|1|1|1|||||||||4.0|||1|||||179|||||19|||||0||||||||||||||||||||210|||||154|||||0||||||||||||||||58|0|61|42||364|198
2019|277|5|2|||||1445861|GESTÃO AMBIENTAL|1|0712G01|3|2|1|0|0|1760|||1|1|1|1|1|1|1|0|1|1|1|1|1|||||||||2.5|||1|||||131|||||3|||||0||||||||||||||||||||330|||||301|||||0||||||||||||||||29|0|33|30||631|134
2019|277|5|2|||||1445862|GESTÃO PÚBLICA|1|0413G12|3|2|1|0|0|1920|||1|1|1|1|1|1|1|0|1|1|1|1|1|||||||||2.5|||1|||||129|||||13|||||0||||||||||||||||||||330|||||269|||||0||||||||||||||||62|0|65|52||599|142
2019|277|5|2|||||1456907|LOGÍSTICA|1|0413L01|3|2|1|0|0|1600|||1|1|1|1|1|1|1|0|1|1|1|1|1|||||||||2.0|||1|||||77|||||11|||||0||||||||||||||||||||400|||||320|||||0||||||||||||||||82|0|87|76||720|88
2019|277|5|2|||||1485167|CIÊNCIAS BIOLÓGICAS|1|0114B01|2|2|1|0|0|2850|||1|1|1|1|1|1|1|0|1|1|1|1|1|||||||||3.0|||1|||||15|||||5|||||0||||||||||||||||||||40|||||21|||||0||||||||||||||||14|0|14|9||61|20
2019|278|5|3|133759|33|3304557|1|6663|ADMINISTRAÇÃO|1|0413A01|1|1|1|0|0|3000|23MAY1975:00:00:00||1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1||4.0||4.0||1|20.00|1||47||71|||11||22|||0||0||||||||||||||||||150||150|||367||172|||0||0|||||||||||||||||342|42|116|83||839|151
2019|278|5|3|133759|33|3304557|1|6664|CIÊNCIAS CONTÁBEIS|1|0411C01|1|1|1|0|0|3000|12FEB1976:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1||4.0||4.0||1|20.00|1||20||35|||3||11|||0||0||||||||||||||||||100||100|||241||149|||0||0|||||||||||||||||184|40|56|42||590|69
2019|278|5|3|133759|33|3304557|1|6665|PEDAGOGIA|1|0113P01|2|1|1|0|0|3210|23JUN1977:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1||4.0||4.0||1|20.00|1||61||92|||10||17|||0||0||||||||||||||||||100||226|||190||440|||0||0|||||||||||||||||404|83|142|115||956|180
2019|278|5|3|133759|33|3304557|1|6668|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|1|0615S02|3|1|1|0|0|2334|12JUL1993:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1||3.0||3.0||1|20.00|1||33||41|||4||10|||0||0||||||||||||||||||50||50|||12||37|||0||0|||||||||||||||||138|12|75|61||149|88
2019|278|5|3|133759|33|3304557|1|18317|HISTÓRIA|1|0114H01|2|1|1|0|0|2826|23MAY1989:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1||4.0||4.0||1|20.00|1||27||23|||4||9|||0||0||||||||||||||||||38||76|||58||152|||0||0|||||||||||||||||126|26|48|35||324|63
2019|278|5|3|133759|33|3304557|1|18318|GEOGRAFIA|1|0114G01|2|1|1|0|0|2848|23MAY1989:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1||||4.0||1|20.00|1||||13|||||5|||||0||||||||||||||||||||114|||||306|||||0|||||||||||||||||38|11|15|10||420|18
2019|278|5|3|133759|33|3304557|1|28132|LETRAS - INGLÊS|1|0115L04|2|1|1|0|0|3020|30OCT1972:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1||4.0||4.0||1|20.00|1||19||13|||2||3|||0||0||||||||||||||||||52||62|||133||164|||0||0|||||||||||||||||48|19|21|16||411|37
2019|278|5|3|133759|33|3304557|1|29948|LETRAS - LÍNGUA PORTUGUESA|1|0115L13|2|1|1|0|0|2822|30OCT1972:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1||4.0||4.0||1|20.00|1||12||12|||5||4|||0||0||||||||||||||||||52||62|||115||157|||0||0|||||||||||||||||70|16|31|22||386|33
2019|278|5|3|133759|33|3304557|1|150241|PROCESSOS GERENCIAIS|1|0413G05|3|1|1|0|0|1872|02AUG2010:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1||2.0||2.0||1|20.00|1||0||33|||0||3|||0||0||||||||||||||||||100||200|||90||174|||0||0|||||||||||||||||39|3|27|24||564|36
2019|278|5|3|133759|33|3304557|1|1100614|GEOGRAFIA|1|0312G01|1|1|1|0|0|2848|01AUG2010:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1||||3.0||1|20.00|1||||0|||||0|||||0||||||||||||||||||||200|||||399|||||0|||||||||||||||||1|0|0|0||599|0
2019|278|5|3|133759|33|3304557|1|1103908|INFORMÁTICA|1|0114C05|2|1|1|0|0|2804|15AUG2011:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1||4.0||4.0||1|20.00|1||0||7|||0||3|||0||0||||||||||||||||||70||100|||209||278|||0||0|||||||||||||||||20|6|7|4||657|10
2019|278|5|3|133759|33|3304557|1|1103970|LETRAS - PORTUGUÊS E ESPANHOL|1|0115L12|2|1|1|0|0|3210|01FEB2013:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1||3.5||3.5||1|20.00|1||0||0|||0||0|||0||0||||||||||||||||||120||120|||0||0|||0||0|||||||||||||||||0|0|0|0||240|0
2019|278|5|3|133759|33|3304557|1|1258622|SERVIÇO SOCIAL|1|0923S01|1|1|1|0|0|3064|11AUG2014:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1||4.0||4.0||1|20.00|1||35||27|||15||6|||0||0||||||||||||||||||50||100|||71||188|||0||0|||||||||||||||||201|18|68|47||409|83
2019|278|5|3|133759|33|3304557|1|1388943|DIREITO|1|0421D01|1|1|1|0|0|7616|20AUG2018:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1||5.0||5.0||1|20.00|1||67||83|||10||7|||0||0||||||||||||||||||60||90|||12||19|||0||0|||||||||||||||||229|0|118|107||181|167
2019|279|5|3|657820|33|3304557|1|6681|TURISMO|1|1015T01|1|1|1|0|0|2580|01JUL1975:00:00:00||1|0|0|0|0|0|0|0|1|0|0|1|1|0|1|0|0||3.5||||1|10.00|1||0|||||0|||||0||||||||||||||||||||0|||||305|||||0|||||||||||||||||||17|5|0|0||305|0
2019|279|5|3|657820|33|3304557|1|23342|COMUNICAÇÃO SOCIAL  - RADIALISMO|1|0321R01|1|1|1|0|0|2800|30JAN1990:00:00:00||1|0|0|0|0|0|0|0|1|0|0|1|1|0|1|0|0||4.0||||1|20.00|1||13|||||5|||||0||||||||||||||||||||80|||||143|||||0|||||||||||||||||||73|13|18|12||223|18
2019|279|5|3|657820|33|3304557|1|27569|JORNALISMO|1|0321J01|1|1|1|0|0|3034|20JAN1972:00:00:00||1|0|1|0|0|0|0|0|1|0|0|0|1|0|1|1|1||4.0|4.0|4.0||1|20.00|1||44|23|41|||12|6|24|||0|0|0||||||||||||||||||180|80|100|||220|100|80|||0|0|0|||||||||||||||||528|58|101|62||760|150
2019|279|5|3|657820|33|3304557|1|28133|PUBLICIDADE E PROPAGANDA|1|0414P01|1|1|1|0|0|3000|20JAN1972:00:00:00||1|0|0|0|0|0|0|0|1|0|0|1|1|0|1|1|1||4.0|4.0|4.0||1|20.00|1||41|11|38|||20|6|20|||0|0|0||||||||||||||||||116|60|116|||199|59|203|||0|0|0|||||||||||||||||578|81|117|71||753|136
2019|279|5|3|657820|33|3304557|1|31625|RELAÇÕES PÚBLICAS|1|0414R01|1|1|1|0|0|4720|20JAN1972:00:00:00||1|0|0|0|0|0|0|0|1|0|0|1|1|0|0|1|1|||4.0|4.0||1|20.00|1|||20|74||||3|7||||0|0|||||||||||||||||||40|40||||47|100||||0|0|||||||||||||||||177|21|37|27||227|104
2019|279|5|3|753|33|3304557|1|79490|JORNALISMO|1|0321J01|1|1|1|0|0|3034|20JAN1972:00:00:00||1|0|0|0|0|0|0|0|1|0|0|1|1|0|1|0|1||4.0||4.0||1|20.00|1||46||25|||9||27|||0||0||||||||||||||||||30||30|||129||136|||0||0|||||||||||||||||275|33|46|18||325|107
2019|279|5|3|753|33|3304557|1|79491|PUBLICIDADE E PROPAGANDA|1|0414P01|1|1|1|0|0|3034|20JAN1972:00:00:00||1|0|0|0|0|0|0|0|1|0|0|1|1|0|1|1|1||4.0|4.0|4.0||1|20.00|1||16|0|13|||10|0|17|||0|0|0||||||||||||||||||60|0|60|||110|0|145|||0|0|0|||||||||||||||||237|46|40|17||375|56
2019|279|5|3|657820|33|3304557|1|102586|DIREITO|1|0421D01|1|1|1|0|0|3700|06AUG2007:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|1||5.0||5.0||1|10.00|1||17||21|||20||27|||0||0||||||||||||||||||80||80|||425||378|||0||0|||||||||||||||||214|14|71|30||963|85
2019|279|5|3|657820|33|3304557|1|1205050|CINEMA E AUDIOVISUAL|1|0211C01|1|1|1|0|0|2700|03AUG2015:00:00:00||1|0|1|0|0|0|0|0|1|0|0|0|1|0|1|0|1||4.0||4.0||1|10.00|1||80||90|||40||60|||0||0||||||||||||||||||60||60|||65||64|||0||0|||||||||||||||||251|3|84|54||249|270
2019|279|5|3|657820|33|3304557|1|1205905|GESTÃO DESPORTIVA E DE LAZER|1|1014G01|3|1|1|0|0|1640|20OCT2014:00:00:00||1|0|0|0|0|0|0|0|1|0|0|1|1|0|1|0|1||2.0||2.0||1|10.00|1||3||11|||2||4|||0||0||||||||||||||||||50||50|||278||289|||0||0|||||||||||||||||53|8|16|10||667|20
2019|279|5|3|657820|33|3304557|1|1304969|ADMINISTRAÇÃO|1|0413A01|1|1|1|0|0|3040|22FEB2016:00:00:00||1|0|1|0|0|0|0|0|1|0|0|0|1|0|1|0|1||4.0||4.0||1|10.00|1||0||5|||0||7|||0||0||||||||||||||||||0||180|||0||200|||0||0|||||||||||||||||55|0|10|3||380|12
2019|279|5|3|753|33|3304557|1|1305149|MARKETING|1|0414M01|3|1|1|0|0|1600|22FEB2016:00:00:00||1|0|0|0|0|0|0|0|1|0|0|1|1|0|1|0|1||2.0||2.0||1|10.00|1||7||21|||4||6|||0||0||||||||||||||||||30||130|||157||181|||0||0|||||||||||||||||71|9|28|20||498|38
2019|279|5|3|753|33|3304557|1|1305153|GESTÃO DE RECURSOS HUMANOS|3|0413G07|3|1|1|0|0|3240|||1|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|1||||2.0||1|10.00|1||||0|||||0|||||0||||||||||||||||||||0|||||0|||||0|||||||||||||||||0|0|0|0||0|0
2019|284|5|3|686511|31|3132404|0|6711|MEDICINA|1|0912M01|1|1|1|0|0|7571|01APR1968:00:00:00||1|0|0|0|0|1|1|1|1|1|0|0|1|1|0|0|0|6.0|||||0||1|622|||||72|||||0||||||||||||||||||||117|||||40|||||0||||||||||||||||||||595|82|151|117||157|694
2019|288|5|3|1002554|31|3127701|0|6723|DIREITO|1|0421D01|1|1|1|0|0|3900|25AUG1969:00:00:00||0|||||||||||||0|1|0|1||5.0||5.0||1|20.00|1||91||441|||0||0|||0||0||||||||||||||||||50||200|||0||0|||0||0|||||||||||||||||1082|34|1|1||250|532
2019|294|5|3|102258|43|4321808|0|6741|ADMINISTRAÇÃO|1|0413A01|1|1|1|0|0|3082|01MAR1970:00:00:00||0|||||||||||||0|0|0|1||||4.5||0||1||||33|||||3|||||0||||||||||||||||||||75|||||3|||||0|||||||||||||||||130|29|20|17||78|36
2019|294|5|3|102258|43|4321808|0|20130|SISTEMAS DE INFORMAÇÃO|1|0615S02|1|1|1|0|0|3417|01AUG1999:00:00:00||0|||||||||||||0|0|0|1||||4.5||0||1||||15|||||2|||||0||||||||||||||||||||40|||||2|||||0|||||||||||||||||52|5|13|11||42|17
2019|294|5|3|102258|43|4321808|0|32470|PEDAGOGIA|1|0113P01|2|1|1|0|0|3417|06AUG1999:00:00:00||0|||||||||||||0|0|0|1||||4.0||0||1||||25|||||0|||||0||||||||||||||||||||45|||||0|||||0|||||||||||||||||73|18|13|13||45|25
2019|294|5|3|102258|43|4321808|0|45559|ENFERMAGEM|1|0913E01|1|1|1|0|0|4020|09APR2001:00:00:00||0|||||||||||||1|0|0|0|5.0|||||0||1|48|||||1|||||0||||||||||||||||||||50|||||1|||||0||||||||||||||||||||148|31|26|25||51|49
2019|294|5|3|102258|43|4321808|0|68980|ENGENHARIA DE PRODUÇÃO|1|0725E02|1|1|1|0|0|3618|08JAN2004:00:00:00||0|||||||||||||0|0|0|1||||5.0||0||1||||27|||||1|||||0||||||||||||||||||||50|||||1|||||0|||||||||||||||||96|16|17|16||51|28
2019|294|5|3|102258|43|4321808|0|72485|REDES DE COMPUTADORES|1|0612R01|3|1|1|0|0|2211|30NOV2004:00:00:00||0|||||||||||||0|0|0|1||||3.0||0||1||||0|||||0|||||0||||||||||||||||||||0|||||0|||||0|||||||||||||||||5|5|0|0||0|0
2019|294|5|3|102258|43|4321808|0|104028|PSICOLOGIA|1|0313P01|1|1|1|0|0|4204|23APR2007:00:00:00||0|||||||||||||0|0|0|1||||5.0||0||1||||42|||||1|||||0||||||||||||||||||||50|||||1|||||0|||||||||||||||||120|17|28|27||51|43
2019|294|5|3|102258|43|4321808|0|119212|AGRONOMIA|1|0811A04|1|1|1|0|0|4707|03MAR2009:00:00:00||0|||||||||||||0|0|0|1||||5.0||0||1||||75|||||1|||||0||||||||||||||||||||50|||||1|||||0|||||||||||||||||220|34|39|38||51|76
2019|294|5|3|102258|43|4321808|0|1077618|DESIGN DE MODA|1|0212M01|3|1|1|0|0|1947|15DEC2009:00:00:00||0|||||||||||||0|0|0|1||||3.0||0||1||||0|||||0|||||0||||||||||||||||||||0|||||0|||||0|||||||||||||||||10|9|0|0||0|0
2019|294|5|3|102258|43|4321808|0|1200615|DIREITO|1|0421D01|1|1|1|0|0|3935|05MAY2017:00:00:00||0|||||||||||||0|0|0|1||||5.0||0||1||||68|||||4|||||0||||||||||||||||||||50|||||4|||||0|||||||||||||||||101|0|42|38||54|72
2019|294|5|3|102258|43|4321808|0|1257571|LATICÍNIOS|1|0721L01|3|1|1|0|0|2814|11NOV2014:00:00:00||0|||||||||||||0|0|0|1||||3.5||0||1||||0|||||0|||||0||||||||||||||||||||0|||||0|||||0|||||||||||||||||12|8|0|0||0|0
2019|294|5|3|102258|43|4321808|0|1331954|ENGENHARIA DE COMPUTAÇÃO|1|0714E04|1|1|1|0|0|3618|07NOV2018:00:00:00||0|||||||||||||0|0|0|1||||5.0||0||1||||32|||||0|||||0||||||||||||||||||||40|||||0|||||0|||||||||||||||||20|0|20|20||40|32
2019|295|5|1|1002398|43|4316808|0|6743|DIREITO|1|0421D01|1|1|1|0|0|3705|02MAR1970:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|1|0|1||5.0||5.0||0||1||42||226|||17||67|||0||0||||||||||||||||||50||110|||115||194|||0||0|||||||||||||||||708|130|121|78||469|352
2019|295|5|1|1002398|43|4316808|0|6747|EDUCAÇÃO FÍSICA|1|0114E03|2|1|1|0|0|2895|02MAR1970:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1||||4.0||1|2.07|1||||30|||||21|||||0||||||||||||||||||||55|||||136|||||0|||||||||||||||||117|20|30|16||191|51
2019|295|5|1|1002398|43|4316808|0|6748|CIÊNCIAS CONTÁBEIS|1|0411C01|1|1|1|0|0|3000|01MAR1964:00:00:00||1|0|1|1|0|1|1|0|1|0|0|1|1|0|0|0|1||||4.0||1|2.00|1||||71|||||29|||||0||||||||||||||||||||55|||||132|||||0|||||||||||||||||226|56|45|23||187|100
2019|295|5|1|1002398|43|4316808|0|6749|ADMINISTRAÇÃO|1|0413A01|1|1|1|0|0|3000|01MAR1972:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1||||4.0||0||1||||106|||||49|||||0||||||||||||||||||||110|||||375|||||0|||||||||||||||||358|99|74|44||485|155
2019|295|5|1|1002398|43|4316808|0|6750|PEDAGOGIA|1|0113P01|2|1|1|0|0|3210|01MAR1991:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1||||4.0||1|1.86|1||||36|||||32|||||41||||||||||||||||||||55|||||103|||||41|||||||||||||||||233|59|91|19||199|109
2019|295|5|1|1002398|43|4316808|0|6751|CIÊNCIAS ECONÔMICAS|1|0311E01|1|1|1|0|0|3000|04MAR1985:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1||||4.5||0||1||||24|||||13|||||0||||||||||||||||||||30|||||114|||||0|||||||||||||||||74|14|20|10||144|37
2019|295|5|1|1002398|43|4316808|0|6752|QUÍMICA|1|0114Q01|2|1|1|0|0|2850|01MAR1988:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1||||4.0||0||1||||0|||||12|||||0||||||||||||||||||||0|||||32|||||0|||||||||||||||||16|8|4|0||32|12
2019|295|5|1|1002398|43|4316808|0|6754|MATEMÁTICA|1|0114M01|2|1|1|0|0|2835|05MAR1993:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1||||4.0||0||1||||0|||||2|||||0||||||||||||||||||||0|||||107|||||0|||||||||||||||||42|12|1|0||107|2
2019|295|5|1|1002398|43|4316808|0|6755|QUÍMICA|1|0531Q01|1|1|1|0|0|2670|03MAR1988:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1||||4.0||0||1||||0|||||9|||||0||||||||||||||||||||0|||||53|||||0|||||||||||||||||40|20|2|0||53|9
2019|295|5|1|1002398|43|4316808|0|6756|CIÊNCIA DA COMPUTAÇÃO|1|0614C01|1|1|1|0|0|3210|02AUG1993:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|1|0|1||4.5||4.5||1|2.80|1||0||58|||5||10|||0||0||||||||||||||||||0||55|||55||138|||0||0|||||||||||||||||181|16|43|32||248|73
2019|295|5|1|1002398|43|4316808|0|6757|PSICOLOGIA|1|0313P01|1|1|1|0|0|4050|02AUG1993:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|1|0|||5.0|||0||1|||90|||||20|||||0||||||||||||||||||||50|||||101|||||0||||||||||||||||||147|25|50|36||151|110
2019|295|5|1|1002398|43|4316808|0|6760|ENGENHARIA AGRÍCOLA|1|0811E01|1|1|1|0|0|3780|01MAR1995:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1||||5.0||0||1||||17|||||1|||||0||||||||||||||||||||55|||||151|||||0|||||||||||||||||87|15|1|1||206|18
2019|295|5|1|1002398|43|4316808|0|18517|TURISMO|1|1015T01|1|1|1|0|0|2430|03MAR1997:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1||||3.5||0||1||||0|||||2|||||0||||||||||||||||||||0|||||2|||||0|||||||||||||||||6|4|2|0||2|2
2019|295|5|1|1002398|43|4316808|0|19003|FISIOTERAPIA|1|0915F01|1|1|1|0|0|4170|02MAR1998:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|1|0|0|0|5.0|||||1|2.81|1|76|||||14|||||0||||||||||||||||||||55|||||263|||||0||||||||||||||||||||180|35|35|27||318|90
2019|295|5|1|1002398|43|4316808|0|19004|ODONTOLOGIA|1|0911O01|1|1|1|0|0|4920|02MAR1998:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|1|0|0|0|5.0|||||0||1|77|||||12|||||0||||||||||||||||||||60|||||76|||||0||||||||||||||||||||186|44|18|10||136|89
2019|295|5|1|1002398|43|4316808|0|20107|ARQUITETURA E URBANISMO|1|0731A02|1|1|1|0|0|3810|01MAR1999:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|1|0|||5.0|||0||1|||91|||||16|||||0||||||||||||||||||||55|||||82|||||0||||||||||||||||||170|32|31|21||137|107
2019|295|5|1|1002398|43|4316808|0|20108|NUTRIÇÃO|1|0915N01|1|1|1|0|0|3495|01MAR1999:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1||||4.5||0||1||||54|||||20|||||0||||||||||||||||||||50|||||176|||||0|||||||||||||||||171|18|28|16||226|74
2019|295|5|1|1002398|43|4316808|0|20109|COMPUTAÇÃO|1|0114C05|2|1|1|0|0|3015|05AUG1999:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1||||4.5||1|0.99|1||||0|||||2|||||0||||||||||||||||||||0|||||53|||||0|||||||||||||||||24|3|1|0||53|2
2019|295|5|1|1781|43|4320701|0|20141|CIÊNCIAS CONTÁBEIS|1|0411C01|1|1|1|0|0|3000|02MAR1998:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1||||5.0||1|1.00|1||||0|||||1|||||0||||||||||||||||||||0|||||80|||||0|||||||||||||||||20|2|1|0||80|1
2019|295|5|1|1002398|43|4316808|0|21709|SERVIÇO SOCIAL|1|0923S01|1|1|1|0|0|3000|28FEB2000:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1||||4.0||0||1||||0|||||9|||||0||||||||||||||||||||0|||||41|||||0|||||||||||||||||27|7|4|0||41|9
2019|295|5|1|1002398|43|4316808|0|27572|JORNALISMO|1|0321J01|1|1|1|0|0|3120|03MAR1994:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|1|0|1||4.5||4.5||0||1||0||42|||2||3|||0||0||||||||||||||||||0||30|||52||24|||0||0|||||||||||||||||72|14|20|15||106|47
2019|295|5|1|1002398|43|4316808|0|28140|PSICOLOGIA|1|0313P01|1|1|1|0|0|4050|02AUG1993:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|0|0|1||||6.0||0||1||||61|||||40|||||0||||||||||||||||||||50|||||94|||||0|||||||||||||||||247|38|50|28||144|101
2019|295|5|1|1002398|43|4316808|0|29951|CIÊNCIAS BIOLÓGICAS|1|0114B01|2|1|1|0|0|2970|04MAR1993:00:00:00||1|0|1|1|0|1|1|0|1|0|0|1|1|0|0|0|1||||4.0||1|2.02|1||||0|||||5|||||0||||||||||||||||||||0|||||45|||||0|||||||||||||||||25|7|3|0||45|5
2019|295|5|1|1002398|43|4316808|0|33495|COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA|1|0414P01|1|1|1|0|0|2700|03MAR1994:00:00:00||1|0|1|0|0|1|1|0|1|1|0|1|1|0|1|0|1||4.0||4.0||0||1||0||38|||3||11|||0||0||||||||||||||||||0||30|||50||53|||0||0|||||||||||||||||109|13|26|16||133|52
